gene,cor,Description
Os02g0464700,-0.00895543589954447,Hypothetical protein.
Os02g0604100,-0.00896013095843032,Conserved hypothetical protein.
Os03g0170701,-0.00896336694095704,Hypothetical gene.
Os02g0125700,-0.00897515219398138,Light-harvesting like protein
Os07g0568200,-0.0090038694161658,Homeodomain-related containing protein.
Os10g0188400,-0.00900493769891299,Similar to ACI13.
Os05g0452600,-0.00900589822165118,Similar to 50S ribosomal protein L33.
Os04g0553300,-0.00901867924935457,Similar to OSIGBa0143N19.8 protein.
Os07g0493200,-0.00903424537915867,Protein kinase, catalytic domain domain containing protein.
Os01g0165200,-0.00903486638449069,KEAP1 ortholog, Regulation of the antioxidant response, Response to abiotic stresses, Plant growth and development
Os01g0165200,-0.00903486638449069,Similar to KEAP1.
Os04g0474700,-0.00904712991226805,Similar to OSIGBa0135C13.6 protein.
Os08g0254200,-0.00904716856166208,Conserved hypothetical protein.
Os06g0729300,-0.0090723692295583,Argonaute protein, Reproductive phasiRNA biogenesis and function, Anther development at lower temperatures
Os06g0729300,-0.0090723692295583,Similar to Protein argonaute 1D.
Os04g0271700,-0.00909077721277992,UDP-glucuronosyl/UDP-glucosyltransferase family protein.
Os04g0271700,-0.00909077721277992,UDP-glucuronosyl/UDP-glucosyltransferase family protein.
Os04g0271700,-0.00909077721277992,UDP-glucuronosyl/UDP-glucosyltransferase family protein.
Os03g0374100,-0.00909106395115214,Hepatocellular carcinoma-associated antigen 59 family protein.
Os03g0374100,-0.00909106395115214,Hepatocellular carcinoma-associated antigen 59 family protein.
Os03g0374100,-0.00909106395115214,Hepatocellular carcinoma-associated antigen 59 family protein.
Os05g0590000,-0.0091043675431745,Peptidase A1 domain containing protein.
Os05g0590000,-0.0091043675431745,Peptidase A1 domain containing protein.
Os06g0220900,-0.00911337617401956,Conserved hypothetical protein.
Os10g0450900,-0.00912920965305686,Cell wall structural protein, Tapetal differentiation, Pollen maturation
Os10g0377800,-0.00916404735087632,Similar to Pyridoxamine 5-phosphate oxidase.
Os10g0377800,-0.00916404735087632,Similar to predicted protein.
Os10g0377800,-0.00916404735087632,Similar to ATPPOX (A. THALIANA PYRIDOXIN (PYRODOXAMINE) 5'-PHOSPHATE OXIDASE); pyridoxamine-phosphate oxidase.
Os05g0386000,-0.00916508397345031,Similar to Root determined nodulation 1.
Os05g0386000,-0.00916508397345031,Similar to Root determined nodulation 1.
Os05g0386000,-0.00916508397345031,Similar to predicted protein.
Os05g0386000,-0.00916508397345031,Conserved hypothetical protein.
Os12g0455100,-0.00917193579878678,Hypothetical protein.
Os07g0642800,-0.00917899934074923,Similar to plectin-related.
Os05g0387800,-0.00918504266241815,Acyl-CoA N-acyltransferase domain containing protein.
Os06g0112400,-0.00919657244150161,Aldo/keto reductase domain containing protein.
Os01g0692100,-0.00919892441617931,Glutathione S-transferase, C-terminal-like domain containing protein.
Os01g0976700,-0.00920392053178789,Similar to Protein phosphatase 2C-like protein.
Os10g0519300,-0.00920429190726087,Similar to ATP binding protein.
Os06g0677800,-0.00921978932208284,ARF transcription factor, Defense against different types of plant viruses, Control of flag leaf angle, Regulation of secondary cell wall biosynthesis of lamina joints
Os10g0388900,-0.00923085787845794,Conserved hypothetical protein.
Os11g0169600,-0.00925927244356027,Hyccin domain containing protein.
Os05g0396900,-0.00925953834981928,Conserved hypothetical protein.
Os05g0215600,-0.00925969077590248,Protein of unknown function DUF2358 domain containing protein.
Os05g0215600,-0.00925969077590248,Protein of unknown function DUF2358 domain containing protein.
Os02g0556000,-0.00926413473776759,Similar to cDNA clone:J013112C08, full insert sequence.
Os03g0742800,-0.00926422436104425,Similar to Auxin-responsive protein IAA14 (Indoleacetic acid-induced protein 14) (SOLITARY-ROOT protein).
Os03g0742800,-0.00926422436104425,Similar to Auxin-responsive protein IAA14 (Indoleacetic acid-induced protein 14) (SOLITARY-ROOT protein).
Os03g0239200,-0.00926557808411797,Similar to CONSTANS interacting protein 6.
Os03g0239200,-0.00926557808411797,PHD-finger (plant homeodomain-finger) protein, Growth regulator, Transcriptional regulator, Regulator of multiple metal transporter genes
Os03g0239200,-0.00926557808411797,Protein of unknown function DUF1423, plant domain containing protein.
Os03g0239200,-0.00926557808411797,Protein of unknown function DUF1423, plant domain containing protein.
Os04g0608500,-0.00926742650856849,Similar to 26S proteasome subunit RPN2a.
Os04g0608500,-0.00926742650856849,26S proteasome 19S regulatory particle non-ATPase subunit 2b
Os07g0176200,-0.0092859596901209,Tesmin/TSO1-like, CXC domain containing protein.
Os07g0176200,-0.0092859596901209,Similar to Transcription factor CPP.
Os06g0164800,-0.00929785490960439,Hypothetical conserved gene.
Os08g0548400,-0.00930960811945761,Similar to chaperone protein dnaJ 11.
Os08g0444500,-0.00931403582109846,Conserved hypothetical protein.
Os12g0122400,-0.00931690624480887,Hypothetical conserved gene.
Os12g0122400,-0.00931690624480887,Similar to Glycosyl transferase family 8 protein, expressed.
Os05g0209500,-0.00933716462625196,Conserved hypothetical protein.
Os10g0516200,-0.00934364800565593,Serine/threonine protein kinase domain containing protein.
Os03g0794300,-0.00935073944300162,Acyl-CoA N-acyltransferase domain containing protein.
Os09g0528800,-0.00935740576215976,RabGAP/TBC domain containing protein.
Os11g0708600,-0.00935863728910032,RecQ homologue, DNA helicase, Nuclear DNA maintenance, Repair of alkyl DNA lesions and double strand breaks
Os11g0708600,-0.00935863728910032,Similar to ATP-dependent DNA helicase, RecQ family protein, expressed.
Os10g0517050,-0.00936014030301887,Hypothetical conserved gene.
Os07g0614600,-0.00936131273964171,Transmembrane receptor, eukaryota domain containing protein.
Os05g0222200,-0.00936131273964171,ABC transporter-like domain containing protein.
Os05g0222200,-0.00936131273964171,ABC transporter-like domain containing protein.
Os11g0470600,-0.00936131273964171,Conserved hypothetical protein.
Os03g0586800,-0.00937649896191791,Similar to Lysyl-tRNA synthetase (EC 6.1.1.6) (Lysine--tRNA ligase) (LysRS).
Os02g0648300,-0.00937689238533534,SANT domain, DNA binding domain containing protein.
Os06g0193400,-0.00939843763577929,bHLH transcription factor, Tolerance to phosphate starvation
Os06g0193400,-0.00939843763577929,Similar to BHLH transcription factor.
Os10g0391200,-0.00940018323666301,Cyclin-like F-box domain containing protein.
Os06g0698600,-0.00940910307036471,Exo70 exocyst complex subunit family protein.
Os06g0142000,-0.00941585755803062,Hypothetical conserved gene.
Os11g0568700,-0.00943276339210888,Conserved hypothetical protein.
Os11g0568700,-0.00943276339210888,START-like domain domain containing protein.
Os08g0442700,-0.00943570647326334,Leucine-rich repeat receptor-like kinase, Regulation of commissural vein pattern formation
Os08g0442700,-0.00943570647326334,Similar to predicted protein.
Os10g0535600,-0.00943687112657344,Similar to Hydrolase.
Os03g0231900,-0.00943735916993493,Conserved hypothetical protein.
Os11g0139500,-0.00945084738385597,Similar to RNA recognition motif family protein, expressed.
Os11g0139500,-0.00945084738385597,Similar to RNA recognition motif family protein, expressed.
Os11g0139500,-0.00945084738385597,Hypothetical conserved gene.
Os11g0104800,-0.00946590287067567,Hypothetical conserved gene.
Os04g0629850,-0.00946803401448473,Non-protein coding transcript.
Os05g0104100,-0.00947655352588708,Vps53-like, N-terminal domain containing protein.
Os05g0104100,-0.00947655352588708,Vps53-like, N-terminal domain containing protein.
Os10g0580400,-0.00948823088858415,High-affinity urea transporter, Effective urea acquisition and utilisation, Effective use of low external urea as a N source
Os04g0386700,-0.00949296829599204,Similar to OSIGBa0148P16.6 protein.
Os01g0555300,-0.00949471233975885,Conserved hypothetical protein.
Os11g0517400,-0.0094996522010533,Conserved hypothetical protein.
Os01g0699500,-0.00950062864970587,Serine/threonine protein kinase domain containing protein.
Os01g0699500,-0.00950062864970587,Mitogen Activated Protein Kinase Kinase Kinase, Regulation of grain size and leaf angle,  Positive regulation of brassinosteroid responses
Os03g0841800,-0.00951407527138833,GSK3/SHAGGY-like kinase, A member of the GLYCOGEN SYNTHASE KINASE 3/SHAGGY-like family, Regulation of grain length, Negative regulation of grain size and weight
Os03g0841800,-0.00951407527138833,Similar to GSK-3-like protein MsK4.
Os08g0425500,-0.00952236034181334,Endonuclease/exonuclease/phosphatase domain containing protein.
Os10g0486300,-0.00952236034181334,Hypothetical conserved gene.
Os06g0107700,-0.00955130418045242,Leaf-type ferredoxin-NADP+-oxidoreductase, Regulation of electron partitioning in the chloroplast
Os06g0361750,-0.00955738207400305,Conserved hypothetical protein.
Os05g0353500,-0.00956416521475069,Similar to ATP binding protein.
Os06g0676300,-0.00957339251328449,Non-protein coding transcript.
Os06g0195600,-0.00957772577349573,Similar to SAC domain protein 3.
Os11g0181800,-0.00958044723501489,Similar to Short-chain dehydrogenase Tic32.
Os04g0451000,-0.00958416823535655,Hypothetical protein.
Os04g0451000,-0.00958416823535655,Hypothetical gene.
Os06g0731100,-0.00960034347944815,Zinc finger, PHD-type domain containing protein.
Os08g0540100,-0.00960345357712363,Similar to Biotin synthase (EC 2.8.1.6) (Biotin synthetase).
Os08g0540100,-0.00960345357712363,Similar to Biotin synthase (EC 2.8.1.6) (Biotin synthetase).
Os08g0122000,-0.00960790728437277,Similar to Protein phosphatase 2A B' regulatory subunit.
Os08g0122000,-0.00960790728437277,Similar to Protein phosphatase 2A B' regulatory subunit.
Os11g0701700,-0.00961084673842761,Hypothetical gene.
Os11g0701700,-0.00961084673842761,Hypothetical gene.
Os05g0401300,-0.00961578900689702,Mog1/PsbP, alpha/beta/alpha sandwich domain containing protein.
Os10g0557600,-0.00962708830871487,GATA transcription factor, Brassinosteroids-mediated growth regulation, panicle development and grain shape/number/weight/yield
Os05g0517900,-0.00963412432288638,2 , 3 cyclic phosphodiesterase, plant domain containing protein.
Os05g0472850,-0.00964405269339013,Hypothetical protein.
Os11g0602500,-0.0096664693422392,Similar to 40S ribosomal protein S9.
Os03g0856400,-0.00967377033986092,Similar to Protein kinase AKINbetagamma-2.
Os03g0856400,-0.00967377033986092,Similar to Protein kinase AKINbetagamma-2.
Os12g0456400,-0.00968011816541714,Conserved hypothetical protein.
Os02g0633400,-0.00968065779807976,Similar to 61 kDa protein homolog.
Os01g0189800,-0.00968259627259262,Protein of unknown function DUF1618 domain containing protein.
Os11g0150400,-0.00968278516946798,Stress responsive alpha-beta barrel domain containing protein.
Os11g0150400,-0.00968278516946798,Similar to pop3 peptide.
Os06g0205250,-0.00968462159314137,Conserved hypothetical protein.
Os03g0681900,-0.00968477081423936,Similar to RGP-3 (Fragment).
Os04g0663300,-0.0096877176880748,Spliceosomal component PHF5A, Homolog of human PHF5A, Splicing regulation
Os03g0330000,-0.00969110336997412,Glycosyl transferase, family 8 protein.
Os03g0573750,-0.00970089708807218,Conserved hypothetical protein.
Os07g0168800,-0.00970869657083594,A20/AN1-type zinc finger protein, Response to various abiotic stresses, Temperature stress tolerance
Os02g0821800,-0.00971479966992353,Similar to Fibrillarin-2.
Os02g0821800,-0.00971479966992353,Similar to Fibrillarin-2.
Os02g0539600,-0.00971980186318135,Putative metallo-&beta;-lactamase-trihelix chimera, Chloroplast development
Os02g0438200,-0.00972169589444556,Transcription regulator cyclin domain containing protein.
Os02g0438200,-0.00972169589444556,Similar to Cyclin-T1-2.
Os03g0268450,-0.00974682126157743,Conserved hypothetical protein.
Os06g0477600,-0.0097480782133606,Non-protein coding transcript.
Os09g0401900,-0.00976365281610951,Similar to ER lumen protein retaining receptor.
Os09g0287500,-0.00976365281610951,Protein of unknown function DUF565 family protein.
Os08g0476100,-0.00976365281610951,Domain of unknown function DUF547 domain containing protein.
Os08g0103700,-0.00976365281610951,Non-protein coding transcript.
Os05g0447250,-0.00976365281610951,Hypothetical protein.
Os04g0679500,-0.00976365281610951,Hypothetical protein.
Os03g0730200,-0.00976365281610951,Hypothetical conserved gene.
Os03g0418733,-0.00976365281610951,Hypothetical gene.
Os02g0671300,-0.00976365281610951,Basic helix-loop-helix dimerisation region bHLH domain containing protein.
Os02g0553802,-0.00976365281610951,NA
Os02g0291500,-0.00976365281610951,Conserved hypothetical protein.
Os01g0927500,-0.00976365281610951,CORYNE1, Regulation of grain size
Os01g0927500,-0.00976365281610951,Serine/threonine protein kinase-related domain containing protein.
Os01g0139700,-0.00976365281610951,Conserved hypothetical protein.
Os01g0100600,-0.00976365281610951,Single-stranded nucleic acid binding R3H domain containing protein.
Os07g0187001,-0.00977258460284795,Conserved hypothetical protein.
Os12g0442800,-0.00977669410029481,Similar to Sulfite oxidase (EC 1.8.3.1) (Moco containig protein AtMCP) (At-SO) (AtSOX).
Os05g0440300,-0.00978785438143371,Similar to S1 self-incompatibility locus-linked G221 protein (Fragment).
Os05g0440300,-0.00978785438143371,Histone deacetylase 716, RPD/HDA1 gene family, Negative regulation of chilling tolerance
Os03g0439800,-0.00978941282158341,Protein of unknown function DUF1909 domain containing protein.
Os03g0439800,-0.00978941282158341,Similar to predicted protein.
Os07g0474600,-0.00980813227344135,Similar to Mycolic acid methyl transferase-like protein.
Os07g0674800,-0.00980886187335176,Group VII ethylene response factor, Submergence tolerance
Os08g0198900,-0.00982685908458235,Conserved hypothetical protein.
Os07g0120800,-0.00983118869170885,Protein of unknown function DUF1719, Oryza sativa family protein.
Os02g0135000,-0.0098349329302298,Conserved hypothetical protein.
Os01g0969000,-0.00984163378401808,Similar to Chloroplast outer envelope 24 kD protein.
Os08g0523200,-0.00989903636833403,Similar to MAB1.
Os04g0137201,-0.00990057836783565,Pectate lyase-like protein, Pollen development
Os04g0137201,-0.00990057836783565,Pectate lyase-like protein, Splicing variant of OsPLL4
Os02g0828400,-0.00992012847113644,Conserved hypothetical protein.
Os03g0218400,-0.00992071041687526,Monosaccharide transporter 4, Monosaccharides supply for seed development during the course of grain filling
Os01g0885000,-0.00993163028840861,Similar to Cytochrome c.
Os01g0885000,-0.00993163028840861,Similar to Cytochrome c.
Os03g0665800,-0.00993443812252084,Armadillo-type fold domain containing protein.
Os01g0653800,-0.00993531861911385,Similar to predicted protein.
Os01g0653800,-0.00993531861911385,WD40 repeat-like domain containing protein.
Os01g0653800,-0.00993531861911385,Similar to Peptidase S8 and S53, subtilisin, kexin, sedolisin; WD40-like.
Os10g0416500,-0.00993751886835387,Class IIIb chitinase, Family 8 of plant pathogenesis-related protein, Defense against pathogenic fungi
Os05g0510932,-0.00994825924133712,Conserved hypothetical protein.
Os06g0475400,-0.00995734836816144,Glycosyltransferase AER61, uncharacterized domain containing protein.
